AgentID,Wealth,Talent,luckyEvents,unluckyEvents,startingCapital
389,34.73716861396093,0.7831591765369059,1.0,6.0,1111.5893956467498
390,41.206151542872206,0.4755760612494649,1.0,6.0,1318.5968493719106
391,1366.1122429982572,0.565636966146021,1.0,1.0,1366.1122429982572
392,9349.606170781117,0.5940974316838685,5.0,3.0,2337.401542695279
393,684.7233308389917,0.8490066646163842,1.0,2.0,1369.4466616779835
394,1198.1012579575047,0.6731221745363093,3.0,4.0,2396.2025159150094
395,1200.6621645827727,0.6595448327289313,5.0,6.0,2401.3243291655454
396,2384.509297447336,0.6062713667860423,3.0,3.0,2384.509297447336
397,143.99747035234927,0.45496657699259246,1.0,5.0,2303.9595256375883
398,228.64346795502982,0.5191119974231969,2.0,5.0,1829.1477436402386
399,168.85674178039727,0.6377808588432107,3.0,7.0,2701.7078684863563
400,2234.4832231416026,0.4747759301447122,2.0,2.0,2234.4832231416026
401,109.04158373214023,0.7096467920306901,3.0,7.0,1744.6653397142436
402,630.0696973418262,0.47718654139199385,5.0,6.0,1260.1393946836524
403,4291.912783088822,0.5178092141447896,5.0,3.0,1072.9781957722055
404,19.64273830470694,0.6003145134287499,1.0,7.0,1257.135251501244
405,9694.458500430072,0.6167900092540936,7.0,5.0,2423.614625107518
406,40.523389889174375,0.7134294373358832,1.0,7.0,2593.49695290716
407,22199.557131281512,0.7842955130906402,6.0,3.0,2774.944641410189
408,733.473797619434,0.6154214666649767,3.0,4.0,1466.947595238868
409,7336.379557612038,0.467117572571201,2.0,0.0,1834.0948894030096
410,888.9852482458157,0.610657634903958,2.0,3.0,1777.9704964916314
411,331.43287155063416,0.4764714718861304,2.0,4.0,1325.7314862025366
412,278.5302017113663,0.6165277999890817,1.0,4.0,2228.2416136909305
413,996.8864617567887,0.7317825721111464,4.0,5.0,1993.7729235135773
414,2196.815054209016,0.5919317990496633,4.0,4.0,2196.815054209016
415,135.95594612047375,0.48495430562816394,2.0,5.0,1087.64756896379
416,1114.8050047055553,0.4863796367186266,1.0,2.0,2229.6100094111107
417,18.737424685549676,0.7512692417606737,4.0,11.0,2398.3903597503586
418,165.60195674421763,0.5533264448539186,1.0,5.0,2649.631307907482
419,133.74353995996265,0.7043231529525686,0.0,4.0,2139.8966393594023
420,59.59004112986684,0.5024325512193908,1.0,6.0,1906.881316155739
421,466.3515545241777,0.5686802774820906,3.0,5.0,1865.4062180967107
422,193.51552538233523,0.702060066422902,2.0,5.0,1548.1242030586818
423,30.40396555543103,0.5939729962977961,1.0,7.0,1945.8537955475858
424,1560.4130746179762,0.5133044900886612,6.0,5.0,780.2065373089881
425,468.9012982171236,0.6554129595613076,3.0,5.0,1875.6051928684944
426,241.64807835972516,0.5202157844451029,1.0,4.0,1933.1846268778013
427,753.9099515952332,0.6442066130385655,5.0,5.0,753.9099515952332
428,876.060813454646,0.5198730154678324,3.0,4.0,1752.121626909292
429,128.6274082351501,0.6080740292772425,2.0,6.0,2058.038531762402
430,4957.541557612767,0.7428078563145339,3.0,2.0,2478.7707788063835
431,3699.8140734392223,0.6553067805974393,6.0,5.0,1849.9070367196111
432,94.25289475241166,0.66108464226728,1.0,5.0,1508.0463160385866
433,3684.7637069965413,0.5771313025816897,3.0,2.0,1842.3818534982706
434,293.37428646815135,0.5471520218828492,2.0,5.0,2346.994291745211
435,874.9469213390432,0.5596226308737446,3.0,4.0,1749.8938426780865
436,708.3004310631393,0.652329261459041,1.0,3.0,2833.201724252557
437,4937.931978039324,0.7976816031894438,3.0,2.0,2468.965989019662
438,229.19059049014652,0.4423602839922056,1.0,4.0,1833.5247239211722
439,65.99277523859455,0.5772669268355234,3.0,8.0,2111.7688076350255
440,492.146674518538,0.5182864807847082,2.0,4.0,1968.586698074152
441,133.38260370108586,0.6035724905607825,1.0,5.0,2134.1216592173737
442,20.440539181985322,0.597703520375687,0.0,7.0,2616.3890152941212
443,92.32572091285205,0.5794091406728448,2.0,6.0,1477.2115346056328
444,6931.932130294676,0.6157476830902808,6.0,4.0,1732.983032573669
445,1876.7206611883082,0.7351818661059625,2.0,2.0,1876.7206611883082
446,11.553028618489124,0.57139109466032,1.0,9.0,2957.575326333216
447,84.78670596076932,0.5387302571714285,0.0,5.0,2713.1745907446184
448,2728.4917503579672,0.46300072181977636,3.0,2.0,1364.2458751789836
449,311.73954155515446,0.6377078628556145,1.0,4.0,2493.9163324412357
450,3038.0134258551334,0.5768015820537252,3.0,2.0,1519.0067129275667
451,28.948858542388095,0.5971356458074799,0.0,6.0,1852.726946712838
452,727.5582500294652,0.5537083405778898,1.0,2.0,1455.1165000589303
453,860.7995945331829,0.5733136597174904,5.0,6.0,1721.5991890663659
454,373.85777672628774,0.7019123343107168,5.0,7.0,1495.431106905151
455,5843.772285110727,0.5447833328027225,4.0,3.0,2921.8861425553637
456,431.58980707813834,0.49204660309718945,2.0,4.0,1726.3592283125533
457,1005.5881169897758,0.7133034155669207,3.0,4.0,2011.1762339795516
458,2156.592764496337,0.6389312128364834,2.0,2.0,2156.592764496337
459,536.2238936914946,0.5771103657363637,3.0,5.0,2144.8955747659784
460,2098.073251257491,0.773614708719685,4.0,4.0,2098.073251257491
461,123.49508329251218,0.5602082876666916,0.0,4.0,1975.9213326801948
462,78.97819022543368,0.5245319077221506,1.0,4.0,631.8255218034694
463,351.6720764037908,0.6253360360568591,3.0,6.0,2813.3766112303265
464,22442.93710600763,0.5116303798164527,5.0,2.0,2805.3671382509538
465,11.448317562667295,0.6454428748987001,0.0,7.0,1465.3846480214138
466,96.80035119780828,0.7368815479600123,2.0,6.0,1548.8056191649325
467,1247.4848954070633,0.6725116133484994,1.0,2.0,2494.9697908141266
468,80.63443732342292,0.6306794234443067,2.0,7.0,2580.3019943495333
469,563.2928831631447,0.6264225966215774,1.0,3.0,2253.1715326525787
470,99.56551059275547,0.7526392369564406,2.0,6.0,1593.0481694840876
471,1292.0369873294553,0.7294117396801214,3.0,3.0,1292.0369873294553
472,2146.541736601256,0.46706462286647316,1.0,1.0,2146.541736601256
473,445.8606263608767,0.6022325403232355,2.0,4.0,1783.442505443507
474,2590.8976094525174,0.6276163469172442,2.0,2.0,2590.8976094525174
475,2821.742465120004,0.5476923321442765,4.0,4.0,2821.742465120004
476,192.71606908908018,0.6887866941745272,2.0,5.0,1541.7285527126414
477,893.7974707065777,0.6356844141788139,3.0,4.0,1787.5949414131553
478,2170.205810986647,0.5877152549840585,2.0,2.0,2170.205810986647
479,35.85581299076172,0.28290380525274006,0.0,5.0,1147.386015704375
480,218.65803304912055,0.6728690198252129,1.0,4.0,1749.2642643929644
481,533.0822526864622,0.5372671240578355,3.0,5.0,2132.329010745849
482,215.06082095586822,0.618446769401231,3.0,6.0,1720.4865676469458
483,22.335698402472705,0.54683653929743,0.0,6.0,1429.484697758253
484,78.99586738065422,0.6831735515770483,4.0,9.0,2527.867756180935
485,2696.6365478934536,0.7663798083064545,3.0,3.0,2696.6365478934536
486,1879.3801458037865,0.7049967652027922,2.0,2.0,1879.3801458037865
487,556.8994727337247,0.6667384829547194,2.0,4.0,2227.5978909348987
488,660.5913575977715,0.5568118622876639,1.0,3.0,2642.365430391086
489,4683.475097693728,0.7433332213523336,3.0,2.0,2341.737548846864
490,929.9458927208962,0.4987531716053078,1.0,2.0,1859.8917854417923
491,479.98825438624806,0.6419612525781968,2.0,4.0,1919.9530175449922
492,817.2827190790225,0.8409403536595002,2.0,3.0,1634.565438158045
493,4780.097445887258,0.6003351367377449,4.0,3.0,2390.048722943629
494,3719.8560773272366,0.6744969266808423,1.0,0.0,1859.9280386636183
495,6798.261493895375,0.6430428577227469,3.0,1.0,1699.5653734738437
496,335.5212922798196,0.49997696348421883,3.0,6.0,2684.1703382385567
497,13.810786797549216,0.6179365323282305,2.0,9.0,1767.7807100862997
498,2698.055104330139,0.7110735148500466,5.0,4.0,1349.0275521650694
499,973.4369301237577,0.6197044080989399,1.0,2.0,1946.8738602475155
500,86.15016400408697,0.5953593871774935,0.0,5.0,2756.805248130783
501,1054.8073993172836,0.6326078407690372,5.0,6.0,2109.6147986345673
502,15.61765694868553,0.5498818246182366,1.0,7.0,999.5300447158739
503,15.947271362269692,0.5772487936449623,0.0,7.0,2041.2507343705206
504,228.7171948002355,0.4274726615786712,2.0,5.0,1829.737558401884
505,413.4192252687589,0.7668331958356338,5.0,7.0,1653.6769010750356
506,268.76720374015105,0.7410728798537424,2.0,5.0,2150.1376299212084
507,66.68465225302414,0.41627758650170743,0.0,5.0,2133.9088720967725
508,155.5948053148769,0.6932151745791346,2.0,6.0,2489.5168850380305
509,1325.6306928087465,0.5960334967487362,2.0,3.0,2651.261385617493
510,312.6564046168991,0.6947922531035735,3.0,5.0,1250.6256184675965
511,88.22560439119931,0.5557703555891109,4.0,8.0,1411.609670259189
512,404.571272159092,0.4981519368368431,1.0,3.0,1618.285088636368
513,932.028076011775,0.6890022477016832,1.0,2.0,1864.05615202355
514,28.35005326429433,0.5573502514027356,1.0,7.0,1814.4034089148372
515,1948.2586261828028,0.521059594887388,3.0,3.0,1948.2586261828028
516,477.43294459811165,0.5688570746985157,2.0,4.0,1909.7317783924466
517,448.95932598046903,0.5176630985607351,2.0,4.0,1795.8373039218761
518,31706.301868674393,0.5495012625420757,9.0,5.0,1981.6438667921495
519,3006.8579680803955,0.6931420678171509,5.0,4.0,1503.4289840401977
520,520.3880067853613,0.6339595204179348,2.0,4.0,2081.5520271414453
521,932.3060764492824,0.6245271842210246,3.0,4.0,1864.6121528985648
522,133.20624305016457,0.5744099674252827,0.0,4.0,2131.299888802633
523,575.018740099993,0.5964093889410575,4.0,6.0,2300.074960399972
524,2937.945525561986,0.7658547089035461,4.0,3.0,1468.972762780993
525,550.0069465238054,0.6614149536236664,3.0,5.0,2200.0277860952215
526,135.99685513163712,0.718046207402028,1.0,5.0,2175.949682106194
527,764.3921335494615,0.6273697471294494,2.0,3.0,1528.784267098923
528,8.549357724778996,0.616842648949761,1.0,9.0,2188.635577543423
529,61.52632495659627,0.5154716337025067,0.0,5.0,1968.8423986110806
530,338.1189186701929,0.3946016120958906,1.0,3.0,1352.4756746807716
531,558.4561954629629,0.4965016138127987,3.0,5.0,2233.8247818518516
532,28.263232061020698,0.6966850500723474,0.0,6.0,1808.8468519053247
533,427.54216066606483,0.6496897332780349,3.0,5.0,1710.1686426642593
534,79.35610085200997,0.7798548775816629,3.0,8.0,2539.395227264319
535,232.68652446494696,0.722839031722976,4.0,6.0,930.7460978597878
536,18824.880924687903,0.5883471585103475,6.0,2.0,1176.555057792994
537,933.5121530680306,0.7746386132317631,4.0,5.0,1867.024306136061
538,228.05589785543683,0.634710946165891,3.0,6.0,1824.4471828434946
539,225.9976495785609,0.5781966823214042,1.0,4.0,1807.9811966284872
540,401.3951022071201,0.6359291600842335,1.0,3.0,1605.5804088284804
541,449.6033219335609,0.624567403147624,0.0,2.0,1798.4132877342436
542,3617.273296758108,0.5418663791280843,2.0,1.0,1808.636648379054
543,1483.3070950725232,0.7348775318479729,2.0,2.0,1483.3070950725232
544,197.10014649620388,0.6117851004505128,3.0,6.0,1576.801171969631
545,554.2033946426847,0.6595553909257614,2.0,4.0,2216.8135785707386
546,40.53982648856204,0.6498028552440644,2.0,7.0,1297.2744476339853
547,1132.7796890960215,0.5689749560168504,1.0,2.0,2265.559378192043
548,123.32912905287226,0.730817475539663,3.0,7.0,1973.2660648459562
549,1721.1347610580995,0.6799086787943123,1.0,1.0,1721.1347610580995
550,3329.1095873551785,0.5425930640141088,4.0,3.0,1664.5547936775893
551,130.88989114210838,0.5634102742918612,3.0,7.0,2094.238258273734
552,83.87432941423909,0.6727934593490074,1.0,5.0,1341.9892706278254
553,34.07146972725482,0.5283726988643223,1.0,7.0,2180.5740625443086
554,155.08541955058516,0.6136124555044428,1.0,5.0,2481.3667128093625
555,9340.177797101678,0.6205323072289388,4.0,2.0,2335.0444492754195
556,2190.612884805154,0.6383629799006573,3.0,3.0,2190.612884805154
557,8229.019984936613,0.7621307937212767,5.0,3.0,2057.254996234153
558,244.96906710939723,0.5812081950148392,1.0,4.0,1959.7525368751778
559,21916.724124756915,0.5366218763664207,4.0,1.0,2739.5905155946143
560,1992.5792194483447,0.44810892761425525,4.0,4.0,1992.5792194483447
561,11.264149675871963,0.713737016639584,1.0,8.0,1441.8111585116112
562,193.74994199053015,0.5508450022641397,1.0,4.0,1549.9995359242412
563,62.901912161960034,0.563784972603578,2.0,7.0,2012.861189182721
564,37.580197550874274,0.6092850054883809,2.0,7.0,1202.5663216279768
565,11.459629216106224,0.590904366737666,3.0,10.0,1466.8325396615967
566,61.85842040882879,0.7537969141785655,3.0,8.0,1979.4694530825213
567,23688.77874292598,0.7532979806185239,5.0,2.0,2961.0973428657476
568,412.3782061222542,0.6984574469586894,3.0,5.0,1649.5128244890168
569,5596.810212288898,0.6128103993498091,3.0,2.0,2798.405106144449
570,54.74107340667501,0.6358582503294377,0.0,5.0,1751.7143490136002
571,9.167782994013455,0.7297756146525098,2.0,10.0,2346.9524464674446
572,1656.7878976184636,0.7329080964430125,6.0,6.0,1656.7878976184636
573,3088.2878945681764,0.44845545402047926,3.0,3.0,3088.2878945681764
574,14.788906329278364,0.5340479509816919,0.0,7.0,1892.9800101476305
575,3432.5335717876505,0.4813221142399251,4.0,3.0,1716.2667858938253
576,270.98287788414996,0.6928220776850359,2.0,5.0,2167.8630230731997
577,8998.527532511442,0.5464308586270787,7.0,5.0,2249.6318831278604
578,1451.3317041603007,0.5965331711729589,5.0,6.0,2902.6634083206013
579,3086.2455015973756,0.5727647454187094,4.0,3.0,1543.1227507986878
580,617.9272802286725,0.4118229663543036,2.0,4.0,2471.70912091469
581,436.3445721219887,0.594363713653663,3.0,5.0,1745.3782884879547
582,202.31110413838707,0.6405693217435388,2.0,5.0,1618.4888331070965
583,1203.4914348869556,0.7289125636465956,4.0,5.0,2406.9828697739113
584,458.73471059640235,0.5528751281590791,3.0,5.0,1834.9388423856094
585,58627.48306342926,0.6912051917352635,8.0,3.0,1832.1088457321644
586,1647.039020114132,0.6754830066310482,4.0,4.0,1647.039020114132
587,147.01519750938553,0.5180442228894789,1.0,5.0,2352.2431601501685
588,368.4661806638447,0.6267931875051866,1.0,3.0,1473.8647226553787
589,319.5196900703223,0.7193026897577183,3.0,5.0,1278.0787602812893
590,1209.5013954325414,0.6043982141205936,2.0,3.0,2419.0027908650827
591,840.6089725564563,0.7108120668050347,3.0,4.0,1681.2179451129125
592,1260.19066062746,0.6839005280279962,4.0,5.0,2520.38132125492
593,3453.4692351310196,0.6092337079761225,2.0,2.0,3453.4692351310196
594,4557.735724116159,0.7625620928844571,4.0,3.0,2278.8678620580795
595,39.457675333391784,0.37421239269118056,1.0,7.0,2525.291221337074
596,679.9991015379827,0.5324229101557355,3.0,5.0,2719.996406151931
597,34801.414799284685,0.6181168315068927,7.0,3.0,2175.088424955293
598,12961.959447918625,0.4890745801320025,3.0,0.0,1620.2449309898282
599,11940.887115151192,0.5140231979565228,6.0,4.0,2985.221778787798
600,3869.4854822260004,0.5959583775440341,5.0,4.0,1934.7427411130002
601,358.13442853951983,0.6974631738135746,5.0,7.0,1432.5377141580793
602,118.83474620658052,0.49715913042171644,1.0,5.0,1901.3559393052883
603,126.4720710143428,0.427035591713292,0.0,4.0,2023.5531362294848
604,154.36031862028057,0.7741733065246822,1.0,5.0,2469.765097924489
605,1562.7902216144857,0.6124302601407585,3.0,3.0,1562.7902216144857
606,1311.3382356336033,0.6869660504207498,2.0,3.0,2622.6764712672066
607,2251.038212797838,0.5474974788277727,2.0,2.0,2251.038212797838
608,1574.6643716043147,0.534378652569664,4.0,4.0,1574.6643716043147
609,527.6228611078149,0.4492359866693201,1.0,3.0,2110.4914444312594
610,895.2214754213348,0.405753258038988,2.0,3.0,1790.4429508426697
611,284.0849669372145,0.7513741871650134,2.0,5.0,2272.679735497716
612,428.6957986830656,0.4003212378728803,3.0,5.0,1714.7831947322625
613,1164.5377520630996,0.5934547929938389,1.0,2.0,2329.075504126199
614,261.5114775956175,0.6021324722033561,3.0,5.0,1046.04591038247
615,319.343560146763,0.5391467164187154,2.0,5.0,2554.748481174104
616,143.64981008136866,0.6125312962072628,2.0,6.0,2298.3969613018985
617,93.10157672867854,0.47811042794511205,0.0,4.0,1489.6252276588566
618,87.20678177117139,0.4031153999374779,1.0,6.0,2790.6170166774846
619,373.82333712645357,0.5856300685556278,2.0,5.0,2990.5866970116285
620,1573.8462391893797,0.6454794239071138,2.0,2.0,1573.8462391893797
621,1446.4057427191433,0.6309205261989945,3.0,4.0,2892.8114854382866
622,149.79432804965654,0.5090100600793857,3.0,6.0,1198.3546243972523
623,3369.994143932604,0.5917641604728179,4.0,3.0,1684.997071966302
624,1319.6733576185159,0.5896739854995462,3.0,4.0,2639.3467152370317
625,748.5346871580994,0.46158227110003913,1.0,3.0,2994.1387486323974
626,4612.287740387398,0.5422841653225491,4.0,3.0,2306.143870193699
627,1542.093846329832,0.6445655574008269,1.0,2.0,3084.187692659664
628,689.3758291282253,0.5483418326632006,1.0,3.0,2757.503316512901
629,322.12595703491354,0.6556590439767581,1.0,4.0,2577.0076562793083
630,60.578154455006924,0.5864121707243899,1.0,6.0,1938.5009425602216
631,3792.7839826309573,0.5442836712794912,2.0,1.0,1896.3919913154787
632,3557.948937775551,0.5342804849993603,4.0,3.0,1778.9744688877754
633,9.585933736367728,0.3999420200315634,2.0,9.0,1226.9995182550692
634,33.354143939533515,0.5827965964221177,1.0,7.0,2134.665212130145
635,24257.88884025739,0.6822497755247365,4.0,1.0,3032.236105032174
636,33.01352791751324,0.715421607792859,0.0,6.0,2112.865786720847
637,577.8399756390652,0.5432657227676733,5.0,7.0,2311.3599025562607
638,627.0164055818716,0.6786144470291038,3.0,5.0,2508.0656223274864
639,15.772982848441336,0.6528248071505779,3.0,10.0,2018.941804600491
640,111.42654214040533,0.4539311478545811,2.0,6.0,1782.8246742464853
641,1054.3099029009002,0.40660740554677555,4.0,5.0,2108.6198058018003
642,2060.645909815087,0.7421268428726746,4.0,3.0,1030.3229549075436
643,5210.6407769189045,0.463974253664442,5.0,3.0,1302.6601942297261
644,1263.5216063693088,0.6343532901780202,3.0,4.0,2527.0432127386175
645,3964.2663449999445,0.6969993338837899,2.0,1.0,1982.1331724999723
646,4118.048586824227,0.6712288612221217,4.0,3.0,2059.0242934121134
647,111.37223917350255,0.8361054391230809,2.0,6.0,1781.9558267760408
648,371.9310040877203,0.6763117351415066,0.0,2.0,1487.7240163508811
649,4.223657925143918,0.452290109073661,1.0,10.0,2162.512857673686
650,529.6857968138586,0.496182042123032,0.0,2.0,2118.7431872554343
651,275.28115259482286,0.624406657495848,2.0,5.0,2202.249220758583
652,297.73783733846886,0.5377992278405067,3.0,6.0,2381.902698707751
653,100.30398315886156,0.6946484800847612,2.0,6.0,1604.863730541785
654,12578.63490215585,0.7520260751564269,8.0,5.0,1572.3293627694813
655,85.855177559125,0.655223540994988,2.0,7.0,2747.365681892
656,385.0042584621354,0.5355620403986527,2.0,4.0,1540.0170338485416
657,67.26939842618015,0.6577633116842494,2.0,7.0,2152.6207496377647
658,552.9893572501765,0.5425948800638467,2.0,4.0,2211.957429000706
659,7138.149464515351,0.6500560609981061,4.0,2.0,1784.5373661288377
660,23.044656962779,0.3464796006332304,1.0,7.0,1474.858045617856
661,42734.65013191737,0.564693637760078,6.0,2.0,2670.9156332448356
662,3546.8571677673563,0.5404157451133895,5.0,4.0,1773.4285838836781
663,1734.7056740722564,0.5734448810201797,3.0,3.0,1734.7056740722564
664,17.26517037763102,0.7009450662298061,0.0,7.0,2209.9418083367705
665,8258.9214430471,0.7549818317822358,4.0,2.0,2064.730360761775
666,1842.0602520308244,0.5278958510221816,5.0,5.0,1842.0602520308244
667,797.1025336482235,0.5782681371307163,3.0,4.0,1594.205067296447
668,31.37420687063125,0.6406372121921156,2.0,8.0,2007.9492397204
669,1078.3221605214467,0.7173005220057251,3.0,4.0,2156.6443210428934
670,83.80100506536937,0.657742182057891,1.0,6.0,2681.6321620918197
671,524.163212315571,0.591495801661257,4.0,6.0,2096.652849262284
672,209.9724809051033,0.6288651307379483,2.0,5.0,1679.7798472408265
673,103.29084856438027,0.4852736757546347,1.0,4.0,826.3267885150422
674,2320.860805572877,0.6315901885716554,5.0,5.0,2320.860805572877
675,1468.4511259645446,0.6227975002426871,4.0,4.0,1468.4511259645446
676,9470.659786079952,0.45514250329788913,6.0,4.0,2367.664946519988
677,779.8747846676357,0.6042363973443826,2.0,4.0,3119.499138670543
678,163.09637817664148,0.4771967215513108,1.0,5.0,2609.5420508262637
679,47.218942064080025,0.7603395543173654,4.0,9.0,1511.0061460505608
680,101.66621354764487,0.37870245796548174,1.0,5.0,1626.659416762318
681,61.21051330807157,0.5163348787613283,0.0,5.0,1958.7364258582902
682,230.74088472147622,0.5547783263807319,2.0,5.0,1845.9270777718098
683,46.23037786415872,0.6264303876600699,2.0,8.0,2958.744183306158
684,471.86872453978873,0.3881562203688916,6.0,8.0,1887.474898159155
685,857.2726966638161,0.5956293753536779,1.0,2.0,1714.5453933276322
686,1075.6260566847106,0.4802931361718384,3.0,4.0,2151.2521133694213
687,234.34000224809157,0.5698948973369021,3.0,6.0,1874.7200179847325
688,175.1276630886932,0.518154264929647,1.0,4.0,1401.0213047095456
689,252.33359456694905,0.4497282952150713,1.0,4.0,2018.6687565355924
690,47.283596221303895,0.4039661345188241,1.0,4.0,378.26876977043116
691,1233.4064634394783,0.663852778910289,5.0,6.0,2466.8129268789567
692,177.74190100196498,0.5801852830974417,3.0,7.0,2843.8704160314396
693,3386.655941794356,0.7715259924178166,4.0,3.0,1693.327970897178
694,1484.030546055164,0.5990517404942542,2.0,2.0,1484.030546055164
695,946.5639884336559,0.68012438186425,2.0,3.0,1893.1279768673119
696,10.762623535555953,0.5950288540581313,0.0,7.0,1377.615812551162
697,149.40715382230428,0.48142305381557204,2.0,6.0,2390.5144611568685
698,285.70008286546295,0.6636404637616516,3.0,6.0,2285.6006629237036
699,177.61446280344927,0.5340979738375352,0.0,4.0,2841.8314048551883
700,413.6617795506626,0.6572653640646494,3.0,5.0,1654.6471182026503
701,72040.71455834225,0.7272421088859409,5.0,0.0,2251.2723299481954
702,2327.2636522630946,0.5911027289925908,1.0,1.0,2327.2636522630946
703,761.1848452888769,0.546483063526961,3.0,4.0,1522.3696905777538
704,334.88617276235897,0.4528325510205232,2.0,5.0,2679.0893820988717
705,86.99158128725851,0.4462587328473565,0.0,5.0,2783.7306011922724
706,395.0381323048083,0.3645022936429095,1.0,3.0,1580.1525292192332
707,12327.783936721105,0.6882334649233859,7.0,4.0,1540.9729920901382
708,2112.9791647281318,0.5873235470142045,2.0,1.0,1056.4895823640659
709,148.4254562944494,0.7434294000596788,2.0,6.0,2374.8073007111902
710,92.09104656790929,0.7095066154693347,0.0,4.0,1473.4567450865486
711,9280.250509508347,0.6324590421178629,6.0,4.0,2320.0626273770868
712,109.5313965991463,0.6504055320413121,2.0,6.0,1752.5023455863409
713,175.1411983856584,0.661276912797277,3.0,6.0,1401.1295870852673
714,10067.928467501835,0.5036303910438341,5.0,3.0,2516.982116875459
715,1206.1849341400373,0.7323454070300842,5.0,6.0,2412.3698682800746
716,321.7324713913212,0.6892143649324819,1.0,3.0,1286.9298855652848
717,6652.318600644519,0.5696113999004817,4.0,2.0,1663.0796501611298
718,206.8964447425812,0.7303971245008415,2.0,5.0,1655.1715579406496
719,7.7399452205097745,0.6176560911322884,0.0,8.0,1981.4259764505023
720,2476.6018331669925,0.5851664072176205,1.0,0.0,1238.3009165834962
721,768.4618150114095,0.5707761660816749,1.0,2.0,1536.923630022819
722,4391.939075871858,0.5223917109681762,1.0,0.0,2195.969537935929
723,278.6069235932209,0.7024937361148619,2.0,5.0,2228.8553887457674
724,337.0765780438984,0.6951968511228409,4.0,7.0,2696.612624351187
725,484.6350722391917,0.6899431849332338,2.0,4.0,1938.5402889567667
726,1712.507453302092,0.6672842551396646,6.0,6.0,1712.507453302092
727,1487.6683135626627,0.5936180393320778,3.0,3.0,1487.6683135626627
728,258.72428401380563,0.5584712270524035,3.0,6.0,2069.794272110445
729,1584.1396715554824,0.600292921982198,3.0,3.0,1584.1396715554824
730,3899.507583489202,0.6148476227276687,2.0,1.0,1949.753791744601
731,3154.9303495182357,0.6780213104268027,6.0,5.0,1577.4651747591179
732,189.2536857002496,0.4625977705483141,0.0,4.0,3028.0589712039937
733,67281.78559340892,0.8049409693721584,6.0,1.0,2102.5557997940286
734,430.6619830069603,0.5058590254951212,0.0,2.0,1722.6479320278413
735,20.331027363548174,0.5311624514185334,1.0,8.0,2602.371502534166
736,5612.969095811436,0.6248120053974029,4.0,3.0,2806.484547905718
737,2448.892251399341,0.556265768627693,2.0,2.0,2448.892251399341
738,439.4651219194717,0.524270984840109,2.0,3.0,878.9302438389434
739,311.79548653895665,0.7047002852826494,3.0,5.0,1247.1819461558266
740,83.9228258075824,0.5050504250822412,3.0,8.0,2685.5304258426368
741,37.37484851058014,0.5775556928879755,1.0,6.0,1195.9951523385644
742,2641.5951712168844,0.6749428081122998,4.0,3.0,1320.7975856084422
743,160.18158571960254,0.7664042764799471,2.0,6.0,2562.9053715136406
744,952.5485535598827,0.6751823691923774,2.0,3.0,1905.0971071197655
745,499.9385195068157,0.6513432396196455,2.0,4.0,1999.7540780272627
746,453.7122064318125,0.690362260855226,1.0,3.0,1814.84882572725
747,5293.982048102129,0.7152667698007088,4.0,2.0,1323.4955120255322
748,7161.055408053771,0.4959591722753098,4.0,2.0,1790.2638520134428
749,396.7572413368491,0.7703982646182822,5.0,7.0,1587.0289653473965
750,26.528995260109838,0.6731546716159083,1.0,6.0,848.9278483235148
751,2063.937952075943,0.6193776715086291,3.0,2.0,1031.9689760379715
752,348.61099988428737,0.5851148064770294,1.0,4.0,2788.887999074299
753,3128.6653157433784,0.703380103692514,5.0,4.0,1564.3326578716892
754,128.4197227783215,0.5741141533324443,2.0,6.0,2054.715564453144
755,256.34301973864274,0.5166505271910161,2.0,5.0,2050.744157909142
756,2883.1057066256835,0.4627825461742753,2.0,2.0,2883.1057066256835
757,212.29384855179381,0.497291062643194,0.0,3.0,1698.3507884143505
758,65943.81994342527,0.746838358488881,6.0,1.0,2060.74437323204
759,1111.6485741423755,0.441700804801422,2.0,3.0,2223.297148284751
760,6574.060372923677,0.5632041989387786,4.0,2.0,1643.5150932309193
761,3560.8252092022526,0.5616252527846223,2.0,1.0,1780.4126046011263
762,94.50927996763733,0.5241814493519427,0.0,4.0,1512.1484794821972
763,1019.5139516574171,0.7725004744985108,4.0,5.0,2039.0279033148342
764,485.6915075002527,0.8047130297584513,3.0,5.0,1942.766030001011
765,344.469904501495,0.5759811426085131,0.0,3.0,2755.75923601196
766,402.8090947628586,0.6196300271892535,4.0,6.0,1611.2363790514344
767,5267.598147092629,0.7576237615292052,5.0,4.0,2633.7990735463145
768,144.06052449531524,0.5965456188736492,2.0,6.0,2304.9683919250438
769,9939.028381996059,0.623184744433456,3.0,1.0,2484.7570954990147
770,2311.001632522225,0.6437364512380489,3.0,3.0,2311.001632522225
771,93.20133364132661,0.6905514032096236,2.0,6.0,1491.2213382612258
772,62.00151003040877,0.7061205600211722,2.0,7.0,1984.0483209730805
773,4668.375510427521,0.5691955189957475,3.0,2.0,2334.1877552137603
774,5342.8739981623075,0.5709312409722851,4.0,2.0,1335.7184995405769
775,17827.33487960007,0.7259195751134013,6.0,3.0,2228.4168599500085
776,1.1447296898147212,0.6354574507606008,1.0,12.0,2344.406404740549
777,19691.88951905315,0.6033818256914656,7.0,3.0,1230.743094940822
778,5443.022541092214,0.5295458132459905,7.0,6.0,2721.511270546107
779,67.85406889190224,0.6271857753013371,0.0,5.0,2171.330204540872
